Date,Cloud,Service,ResourceType,Team,Environment,CostCenter,Usage,Unit,UnitCost,DailyCost,TaggingStatus,TagStandard,HasRI,BusinessJustification
2023-01-02,GCP,ComputeEngine,e2-small,Finance,Production,CC-FIN,21.26,Hours,0.0168,3.3813537006723804,compliant,v1.0,False,
2023-01-02,GCP,CloudSQL,cloudsql_small,Finance,Production,CC-FIN,24.0,Hours,0.0413,9.248996887133275,compliant,v1.0,False,
2023-01-02,GCP,CloudStorage,nearline_storage,Finance,Production,Untagged,112.31,GB-Month,0.0003,0.3978063177261624,partial,v1.0,False,
2023-01-02,GCP,ComputeEngine,n2-standard-2,DevOps,Development,CC-DEV,20.18,Hours,0.0971,18.299090615403472,compliant,v1.0,False,
2023-01-02,GCP,ComputeEngine,e2-medium,DevOps,Untagged,Untagged,20.09,Hours,0.0336,6.364901083618598,partial,v1.0,False,
2023-01-02,GCP,CloudStorage,standard_storage,DevOps,Production,CC-DEV,119.85,GB-Month,0.0007,0.7956126354523247,compliant,v1.0,False,
2023-01-02,GCP,ComputeEngine,e2-medium,IT,Development,Untagged,22.11,Hours,0.0336,6.961610560207841,partial,v1.0,False,
2023-01-02,GCP,ComputeEngine,n2-standard-2,IT,Staging,CC-IT,22.85,Hours,0.0971,20.785380101191983,compliant,v1.0,False,
2023-01-02,GCP,CloudSQL,cloudsql_small,IT,Production,Untagged,24.0,Hours,0.0413,9.248996887133275,partial,v1.0,False,
2023-01-02,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,126.24,GB-Month,0.0007,0.7956126354523247,untagged,v1.0,False,
2023-01-03,GCP,ComputeEngine,n2-standard-2,Untagged,Untagged,Untagged,23.07,Hours,0.0971,20.984283260055065,untagged,v1.0,False,
2023-01-03,GCP,ComputeEngine,n2-standard-4,Untagged,Untagged,Untagged,21.21,Hours,0.1942,38.58721281943775,untagged,v1.0,False,
2023-01-03,GCP,CloudSQL,cloudsql_medium,Engineering,Production,Untagged,24.0,Hours,0.0825,18.49799377426655,partial,v1.0,False,
2023-01-03,GCP,CloudStorage,standard_storage,Engineering,Untagged,Untagged,120.0,GB-Month,0.0007,0.7956126354523247,partial,v1.0,False,
2023-01-03,GCP,ComputeEngine,a2-highgpu-1g,Untagged,Untagged,Untagged,23.4,Hours,3.673,804.9610839188896,untagged,v1.0,False,
2023-01-03,GCP,ComputeEngine,n2-standard-4,DataScience,Production,CC-DAT,21.61,Hours,0.1942,39.28337387545854,compliant,v1.0,False,
2023-01-03,GCP,CloudStorage,standard_storage,DataScience,Production,Untagged,668.34,GB-Month,0.0007,4.176966336124705,partial,v1.0,False,
2023-01-03,GCP,CloudStorage,coldline_storage,DataScience,Production,CC-DAT,657.01,GB-Month,0.0001,0.7956126354523247,compliant,v1.0,False,
2023-01-03,GCP,ComputeEngine,e2-medium,Marketing,Staging,CC-MAR,22.51,Hours,0.0336,7.0610621396393825,compliant,v1.0,False,
2023-01-03,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,121.65,GB-Month,0.0007,0.7956126354523247,untagged,v1.0,False,
2023-01-03,GCP,CloudSQL,cloudsql_small,Marketing,Production,CC-MAR,24.0,Hours,0.0413,9.248996887133275,compliant,v1.0,False,
2023-01-03,GCP,ComputeEngine,e2-small,Finance,Production,Untagged,23.95,Hours,0.0168,3.7791600183985428,partial,v1.0,False,
2023-01-03,GCP,CloudSQL,cloudsql_small,Finance,Production,CC-FIN,24.0,Hours,0.0413,9.248996887133275,compliant,v1.0,False,
2023-01-03,GCP,CloudStorage,nearline_storage,Finance,Production,Untagged,115.72,GB-Month,0.0003,0.3978063177261624,partial,v1.0,False,
2023-01-03,GCP,ComputeEngine,n2-standard-2,DevOps,Untagged,Untagged,19.68,Hours,0.0971,17.901284297677307,partial,v1.0,False,
2023-01-03,GCP,ComputeEngine,e2-medium,DevOps,Production,Untagged,20.61,Hours,0.0336,6.464352663050139,partial,v1.0,False,
2023-01-03,GCP,CloudStorage,standard_storage,DevOps,Untagged,Untagged,126.87,GB-Month,0.0007,0.7956126354523247,partial,v1.0,False,
2023-01-03,GCP,ComputeEngine,e2-medium,IT,Production,CC-IT,20.62,Hours,0.0336,6.464352663050139,compliant,v1.0,False,
2023-01-03,GCP,ComputeEngine,n2-standard-2,IT,Production,CC-IT,23.37,Hours,0.0971,21.28263799834969,compliant,v1.0,False,
2023-01-03,GCP,CloudSQL,cloudsql_small,IT,Production,Untagged,24.0,Hours,0.0413,9.248996887133275,partial,v1.0,False,
2023-01-03,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,117.55,GB-Month,0.0007,0.6961610560207843,untagged,v1.0,False,
2023-01-04,GCP,ComputeEngine,n2-standard-2,Engineering,Production,CC-ENG,20.62,Hours,0.0971,18.79634851256117,compliant,v1.0,False,
2023-01-04,GCP,ComputeEngine,n2-standard-4,Engineering,Production,CC-ENG,21.3,Hours,0.1942,38.786115978300835,compliant,v1.0,False,
2023-01-04,GCP,CloudSQL,cloudsql_medium,Engineering,Production,Untagged,24.0,Hours,0.0825,18.59744535369809,partial,v1.0,False,
2023-01-04,GCP,CloudStorage,standard_storage,Engineering,Development,Untagged,113.0,GB-Month,0.0007,0.6961610560207843,partial,v1.0,False,
2023-01-04,GCP,ComputeEngine,a2-highgpu-1g,DataScience,Production,CC-DAT,20.31,Hours,3.673,699.3435065625935,compliant,v1.0,False,
2023-01-04,GCP,ComputeEngine,n2-standard-4,Untagged,Untagged,Untagged,20.15,Hours,0.1942,36.69763281023848,untagged,v1.0,False,
2023-01-04,GCP,CloudStorage,standard_storage,DataScience,Staging,CC-DAT,766.85,GB-Month,0.0007,4.7736758127139485,compliant,v1.0,False,
2023-01-04,GCP,CloudStorage,coldline_storage,DataScience,Production,CC-DAT,650.81,GB-Month,0.0001,0.7956126354523247,compliant,v1.0,False,
2023-01-04,GCP,ComputeEngine,e2-medium,Marketing,Untagged,Untagged,21.5,Hours,0.0336,6.762707401344761,partial,v1.0,False,
2023-01-04,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,110.05,GB-Month,0.0007,0.6961610560207843,untagged,v1.0,False,
2023-01-04,GCP,CloudSQL,cloudsql_small,Marketing,Production,Untagged,24.0,Hours,0.0413,9.248996887133275,partial,v1.0,False,
2023-01-04,GCP,ComputeEngine,e2-small,Finance,Production,CC-FIN,20.45,Hours,0.0168,3.182450541809299,compliant,v1.0,False,
2023-01-04,GCP,CloudSQL,cloudsql_small,Untagged,Untagged,Untagged,24.0,Hours,0.0413,9.248996887133275,untagged,v1.0,False,
2023-01-04,GCP,CloudStorage,nearline_storage,Finance,Untagged,Untagged,109.53,GB-Month,0.0003,0.2983547382946218,partial,v1.0,False,
2023-01-04,GCP,ComputeEngine,n2-standard-2,DevOps,Untagged,Untagged,21.39,Hours,0.0971,19.49250956858196,partial,v1.0,False,
2023-01-04,GCP,ComputeEngine,e2-medium,DevOps,Untagged,Untagged,20.96,Hours,0.0336,6.563804242481679,partial,v1.0,False,
2023-01-04,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,131.91,GB-Month,0.0007,0.7956126354523247,untagged,v1.0,False,
2023-01-04,GCP,ComputeEngine,e2-medium,IT,Untagged,Untagged,21.71,Hours,0.0336,6.862158980776301,partial,v1.0,False,
2023-01-04,GCP,ComputeEngine,n2-standard-2,Untagged,Untagged,Untagged,22.26,Hours,0.0971,20.28812220403428,untagged,v1.0,False,
2023-01-04,GCP,CloudSQL,cloudsql_small,IT,Staging,CC-IT,24.0,Hours,0.0413,9.248996887133275,compliant,v1.0,False,
2023-01-04,GCP,CloudStorage,standard_storage,IT,Production,Untagged,127.68,GB-Month,0.0007,0.7956126354523247,partial,v1.0,False,
2023-01-05,GCP,ComputeEngine,n2-standard-2,Engineering,Untagged,Untagged,22.35,Hours,0.0631,13.2270600643949,partial,v1.0,True,
2023-01-05,GCP,ComputeEngine,n2-standard-4,Engineering,Untagged,Untagged,22.12,Hours,0.1942,40.27788966977394,partial,v1.0,False,
2023-01-05,GCP,CloudSQL,cloudsql_medium,Engineering,Production,Untagged,24.0,Hours,0.0825,18.59744535369809,partial,v1.0,False,
2023-01-05,GCP,CloudStorage,standard_storage,Engineering,Production,CC-ENG,125.79,GB-Month,0.0007,0.7956126354523247,compliant,v1.0,False,
2023-01-05,GCP,ComputeEngine,a2-highgpu-1g,DataScience,Untagged,Untagged,22.17,Hours,3.673,764.1859363519579,partial,v1.0,False,
2023-01-05,GCP,ComputeEngine,n2-standard-4,DataScience,Staging,CC-DAT,20.7,Hours,0.1262,24.56454011959053,compliant,v1.0,True,
2023-01-05,GCP,CloudStorage,standard_storage,DataScience,Production,Untagged,750.17,GB-Month,0.0007,4.674224233282408,partial,v1.0,True,
2023-01-05,GCP,CloudStorage,coldline_storage,Untagged,Untagged,Untagged,719.64,GB-Month,0.0001,0.8950642148838653,untagged,v1.0,True,
2023-01-05,GCP,ComputeEngine,e2-medium,Untagged,Untagged,Untagged,22.55,Hours,0.0336,7.160513719070923,untagged,v1.0,False,
2023-01-05,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,120.62,GB-Month,0.0007,0.7956126354523247,untagged,v1.0,False,
2023-01-05,GCP,CloudSQL,cloudsql_small,Untagged,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,untagged,v1.0,False,
2023-01-05,GCP,ComputeEngine,e2-small,Finance,Untagged,Untagged,23.03,Hours,0.0168,3.5802568595354614,partial,v1.0,False,
2023-01-05,GCP,CloudSQL,cloudsql_small,Finance,Production,CC-FIN,24.0,Hours,0.0413,9.348448466564816,compliant,v1.0,False,
2023-01-05,GCP,CloudStorage,nearline_storage,Finance,Production,CC-FIN,125.93,GB-Month,0.0003,0.3978063177261624,compliant,v1.0,False,
2023-01-05,GCP,ComputeEngine,n2-standard-2,DevOps,Production,CC-DEV,20.98,Hours,0.0971,19.094703250855794,compliant,v1.0,False,
2023-01-05,GCP,ComputeEngine,e2-medium,DevOps,Production,CC-DEV,20.77,Hours,0.0336,6.563804242481679,compliant,v1.0,False,
2023-01-05,GCP,CloudStorage,standard_storage,DevOps,Staging,CC-DEV,127.4,GB-Month,0.0007,0.7956126354523247,compliant,v1.0,False,
2023-01-05,GCP,ComputeEngine,e2-medium,IT,Staging,CC-IT,23.57,Hours,0.0336,7.458868457365545,compliant,v1.0,False,
2023-01-05,GCP,ComputeEngine,n2-standard-2,IT,Staging,CC-IT,20.25,Hours,0.0971,18.49799377426655,compliant,v1.0,False,
2023-01-05,GCP,CloudSQL,cloudsql_small,IT,Production,Untagged,24.0,Hours,0.0413,9.348448466564816,partial,v1.0,False,
2023-01-05,GCP,CloudStorage,standard_storage,IT,Production,CC-IT,119.12,GB-Month,0.0007,0.6961610560207843,compliant,v1.0,False,
2023-01-06,GCP,ComputeEngine,n2-standard-2,Engineering,Development,Untagged,22.3,Hours,0.0971,20.28812220403428,partial,v1.0,False,
2023-01-06,GCP,ComputeEngine,n2-standard-4,Engineering,Untagged,Untagged,23.01,Hours,0.1262,27.249732764242125,partial,v1.0,True,
2023-01-06,GCP,CloudSQL,cloudsql_medium,Engineering,Production,CC-ENG,24.0,Hours,0.0825,18.59744535369809,compliant,v1.0,False,
2023-01-06,GCP,CloudStorage,standard_storage,Engineering,Production,CC-ENG,114.8,GB-Month,0.0007,0.6961610560207843,compliant,v1.0,False,
2023-01-06,GCP,ComputeEngine,a2-highgpu-1g,DataScience,Production,Untagged,23.17,Hours,3.673,799.3917954707233,partial,v1.0,False,
2023-01-06,GCP,ComputeEngine,n2-standard-4,DataScience,Production,Untagged,22.77,Hours,0.1942,41.570760202383966,partial,v1.0,False,
2023-01-06,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,654.46,GB-Month,0.0007,4.077514756693164,untagged,v1.0,False,
2023-01-06,GCP,CloudStorage,coldline_storage,Untagged,Untagged,Untagged,671.21,GB-Month,0.0001,0.7956126354523247,untagged,v1.0,False,
2023-01-06,GCP,ComputeEngine,e2-medium,Untagged,Untagged,Untagged,20.15,Hours,0.0336,6.364901083618598,untagged,v1.0,False,
2023-01-06,GCP,CloudStorage,standard_storage,Marketing,Development,CC-MAR,112.36,GB-Month,0.0007,0.6961610560207843,compliant,v1.0,False,
2023-01-06,GCP,CloudSQL,cloudsql_small,Marketing,Development,CC-MAR,24.0,Hours,0.0413,9.348448466564816,compliant,v1.0,False,
2023-01-06,GCP,ComputeEngine,e2-small,Finance,Development,CC-FIN,21.3,Hours,0.0168,3.3813537006723804,compliant,v1.0,False,
2023-01-06,GCP,CloudSQL,cloudsql_small,Finance,Production,CC-FIN,24.0,Hours,0.0413,9.348448466564816,compliant,v1.0,False,
2023-01-06,GCP,CloudStorage,nearline_storage,Finance,Production,CC-FIN,122.76,GB-Month,0.0003,0.3978063177261624,compliant,v1.0,False,
2023-01-06,GCP,ComputeEngine,n2-standard-2,DevOps,Production,CC-DEV,21.51,Hours,0.0971,19.591961148013496,compliant,v1.0,False,
2023-01-06,GCP,ComputeEngine,e2-medium,DevOps,Production,CC-DEV,19.62,Hours,0.0336,6.1659979247555174,compliant,v1.0,False,
2023-01-06,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,131.13,GB-Month,0.0007,0.7956126354523247,untagged,v1.0,False,
2023-01-06,GCP,ComputeEngine,e2-medium,IT,Development,Untagged,21.84,Hours,0.0336,6.862158980776301,partial,v1.0,False,
2023-01-06,GCP,ComputeEngine,n2-standard-2,IT,Production,CC-IT,21.95,Hours,0.0971,19.989767465739657,compliant,v1.0,False,
2023-01-06,GCP,CloudSQL,cloudsql_small,IT,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,partial,v1.0,False,
2023-01-06,GCP,CloudStorage,standard_storage,IT,Production,Untagged,109.18,GB-Month,0.0007,0.6961610560207843,partial,v1.0,False,
2023-01-07,GCP,ComputeEngine,n2-standard-2,Engineering,Production,Untagged,20.33,Hours,0.0631,12.033641111216411,partial,v1.0,True,
2023-01-07,GCP,ComputeEngine,n2-standard-4,Engineering,Development,CC-ENG,23.11,Hours,0.1942,42.16746967897321,compliant,v1.0,False,
2023-01-07,GCP,CloudSQL,cloudsql_medium,Engineering,Development,CC-ENG,24.0,Hours,0.0825,18.59744535369809,compliant,v1.0,False,
2023-01-07,GCP,CloudStorage,standard_storage,Engineering,Development,CC-ENG,124.11,GB-Month,0.0007,0.7956126354523247,compliant,v1.0,False,
2023-01-07,GCP,ComputeEngine,a2-highgpu-1g,Untagged,Untagged,Untagged,20.31,Hours,3.673,701.1336349923612,untagged,v1.0,False,
2023-01-07,GCP,ComputeEngine,n2-standard-4,Untagged,Untagged,Untagged,21.24,Hours,0.1942,38.786115978300835,untagged,v1.0,False,
2023-01-07,GCP,CloudStorage,standard_storage,DataScience,Staging,CC-DAT,767.09,GB-Month,0.0007,4.7736758127139485,compliant,v1.0,False,
2023-01-07,GCP,CloudStorage,coldline_storage,DataScience,Development,CC-DAT,755.1,GB-Month,0.0001,0.994515794315406,compliant,v1.0,False,
2023-01-07,GCP,ComputeEngine,e2-medium,Marketing,Untagged,Untagged,22.57,Hours,0.0336,7.160513719070923,partial,v1.0,False,
2023-01-07,GCP,CloudStorage,standard_storage,Marketing,Production,Untagged,133.05,GB-Month,0.0007,0.7956126354523247,partial,v1.0,False,
2023-01-07,GCP,CloudSQL,cloudsql_small,Marketing,Development,CC-MAR,24.0,Hours,0.0413,9.348448466564816,compliant,v1.0,False,
2023-01-07,GCP,ComputeEngine,e2-small,Finance,Production,Untagged,20.39,Hours,0.0168,3.182450541809299,partial,v1.0,False,
2023-01-07,GCP,CloudSQL,cloudsql_small,Finance,Production,CC-FIN,24.0,Hours,0.0413,9.348448466564816,compliant,v1.0,False,
2023-01-07,GCP,CloudStorage,nearline_storage,Untagged,Untagged,Untagged,121.48,GB-Month,0.0003,0.3978063177261624,untagged,v1.0,False,
2023-01-07,GCP,ComputeEngine,n2-standard-2,DevOps,Untagged,Untagged,20.18,Hours,0.0631,11.934189531784872,partial,v1.0,True,
2023-01-07,GCP,ComputeEngine,e2-medium,DevOps,Untagged,Untagged,21.18,Hours,0.0336,6.6632558219132205,partial,v1.0,False,
2023-01-07,GCP,CloudStorage,standard_storage,DevOps,Production,CC-DEV,120.6,GB-Month,0.0007,0.7956126354523247,compliant,v1.0,False,
2023-01-07,GCP,ComputeEngine,e2-medium,IT,Staging,CC-IT,20.55,Hours,0.0336,6.464352663050139,compliant,v1.0,False,
2023-01-07,GCP,ComputeEngine,n2-standard-2,IT,Untagged,Untagged,23.27,Hours,0.0971,21.28263799834969,partial,v1.0,False,
2023-01-07,GCP,CloudSQL,cloudsql_small,IT,Production,CC-IT,24.0,Hours,0.0413,9.348448466564816,compliant,v1.0,False,
2023-01-07,GCP,CloudStorage,standard_storage,IT,Development,CC-IT,112.06,GB-Month,0.0007,0.6961610560207843,compliant,v1.0,False,
2023-01-08,GCP,ComputeEngine,n2-standard-2,Untagged,Untagged,Untagged,22.66,Hours,0.0971,20.685928521760445,untagged,v1.0,False,
2023-01-08,GCP,ComputeEngine,n2-standard-4,Engineering,Production,CC-ENG,22.96,Hours,0.1942,41.96856652011013,compliant,v1.0,False,
2023-01-08,GCP,CloudSQL,cloudsql_medium,Engineering,Production,Untagged,24.0,Hours,0.0825,18.59744535369809,partial,v1.0,False,
2023-01-08,GCP,CloudStorage,standard_storage,Engineering,Untagged,Untagged,115.41,GB-Month,0.0007,0.6961610560207843,partial,v1.0,False,
2023-01-08,GCP,ComputeEngine,a2-highgpu-1g,DataScience,Development,Untagged,22.46,Hours,3.673,776.2195774631743,partial,v1.0,False,
2023-01-08,GCP,ComputeEngine,n2-standard-4,Untagged,Untagged,Untagged,23.59,Hours,0.1942,43.06253389385708,untagged,v1.0,False,
2023-01-08,GCP,CloudStorage,standard_storage,DataScience,Production,Untagged,768.12,GB-Month,0.0007,4.7736758127139485,partial,v1.0,False,
2023-01-08,GCP,CloudStorage,coldline_storage,Untagged,Untagged,Untagged,712.03,GB-Month,0.0001,0.8950642148838653,untagged,v1.0,False,
2023-01-08,GCP,ComputeEngine,e2-medium,Marketing,Development,Untagged,22.08,Hours,0.0336,6.961610560207841,partial,v1.0,False,
2023-01-08,GCP,CloudStorage,standard_storage,Marketing,Production,CC-MAR,116.16,GB-Month,0.0007,0.6961610560207843,compliant,v1.0,False,
2023-01-08,GCP,CloudSQL,cloudsql_small,Untagged,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,untagged,v1.0,False,
2023-01-08,GCP,ComputeEngine,e2-small,Finance,Untagged,Untagged,21.75,Hours,0.0168,3.4808052801039207,partial,v1.0,False,
2023-01-08,GCP,CloudSQL,cloudsql_small,Untagged,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,untagged,v1.0,False,
2023-01-08,GCP,CloudStorage,nearline_storage,Finance,Development,CC-FIN,130.44,GB-Month,0.0003,0.3978063177261624,compliant,v1.0,False,
2023-01-08,GCP,ComputeEngine,n2-standard-2,Untagged,Untagged,Untagged,20.77,Hours,0.0971,18.995251671424253,untagged,v1.0,False,
2023-01-08,GCP,ComputeEngine,e2-medium,DevOps,Untagged,Untagged,19.56,Hours,0.0336,6.1659979247555174,partial,v1.0,False,
2023-01-08,GCP,CloudStorage,standard_storage,DevOps,Staging,CC-DEV,128.19,GB-Month,0.0007,0.7956126354523247,compliant,v1.0,False,
2023-01-08,GCP,ComputeEngine,e2-medium,IT,Production,CC-IT,23.53,Hours,0.0336,7.458868457365545,compliant,v1.0,False,
2023-01-08,GCP,ComputeEngine,n2-standard-2,Untagged,Untagged,Untagged,20.58,Hours,0.0971,18.79634851256117,untagged,v1.0,False,
2023-01-08,GCP,CloudSQL,cloudsql_small,IT,Staging,Untagged,24.0,Hours,0.0413,9.348448466564816,partial,v1.0,False,
2023-01-08,GCP,CloudStorage,standard_storage,Untagged,Untagged,Untagged,132.65,GB-Month,0.0007,0.7956126354523247,untagged,v1.0,False,
2023-01-09,GCP,ComputeEngine,n2-standard-2,Engineering,Production,CC-ENG,20.19,Hours,0.0971,18.49799377426655,compliant,v1.0,False,
2023-01-09,GCP,ComputeEngine,n2-standard-4,Engineering,Development,Untagged,23.69,Hours,0.1942,43.360888632151706,partial,v1.0,False,
2023-01-09,GCP,CloudSQL,cloudsql_medium,Untagged,Untagged,Untagged,24.0,Hours,0.0536,12.133092690647953,untagged,v1.0,True,
2023-01-09,GCP,CloudStorage,standard_storage,Engineering,Untagged,Untagged,126.55,GB-Month,0.0007,0.7956126354523247,partial,v1.0,True,
2023-01-09,GCP,ComputeEngine,a2-highgpu-1g,DataScience,Untagged,Untagged,20.59,Hours,3.673,712.3716634681252,partial,v1.0,False,
2023-01-09,GCP,ComputeEngine,n2-standard-4,DataScience,Development,Untagged,21.42,Hours,0.1942,39.18392229602699,partial,v1.0,False,
2023-01-09,GCP,CloudStorage,standard_storage,DataScience,Staging,CC-DAT,737.1,GB-Month,0.0007,4.674224233282408,compliant,v1.0,False,
2023-01-09,GCP,CloudStorage,coldline_storage,Untagged,Untagged,Untagged,743.99,GB-Month,0.0001,0.8950642148838653,untagged,v1.0,False,
2023-01-09,GCP,ComputeEngine,e2-medium,Untagged,Untagged,Untagged,20.29,Hours,0.0336,6.464352663050139,untagged,v1.0,False,
2023-01-09,GCP,CloudStorage,standard_storage,Marketing,Staging,Untagged,132.35,GB-Month,0.0007,0.7956126354523247,partial,v1.0,False,
2023-01-09,GCP,CloudSQL,cloudsql_small,Untagged,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,untagged,v1.0,False,
2023-01-09,GCP,ComputeEngine,e2-small,Finance,Production,CC-FIN,23.32,Hours,0.0168,3.679708438967002,compliant,v1.0,False,
2023-01-09,GCP,CloudSQL,cloudsql_small,Finance,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,partial,v1.0,False,
2023-01-09,GCP,CloudStorage,nearline_storage,Finance,Production,CC-FIN,117.56,GB-Month,0.0003,0.3978063177261624,compliant,v1.0,False,
2023-01-09,GCP,ComputeEngine,n2-standard-2,DevOps,Untagged,Untagged,19.29,Hours,0.0971,17.602929559382687,partial,v1.0,False,
2023-01-09,GCP,ComputeEngine,e2-medium,DevOps,Production,CC-DEV,20.24,Hours,0.0336,6.364901083618598,compliant,v1.0,False,
2023-01-09,GCP,CloudStorage,standard_storage,DevOps,Production,Untagged,112.16,GB-Month,0.0007,0.6961610560207843,partial,v1.0,False,
2023-01-09,GCP,ComputeEngine,e2-medium,Untagged,Untagged,Untagged,21.4,Hours,0.0336,6.762707401344761,untagged,v1.0,False,
2023-01-09,GCP,ComputeEngine,n2-standard-2,Untagged,Untagged,Untagged,21.29,Hours,0.0971,19.49250956858196,untagged,v1.0,False,
2023-01-09,GCP,CloudSQL,cloudsql_small,IT,Untagged,Untagged,24.0,Hours,0.0413,9.348448466564816,partial,v1.0,False,
